840672;732
45380;918
964626;1187
767833;1064
517574;1052
323174;1072
255569;935
934329;840
442711;941
498705;1013
827155;969
401188;940
226797;789
369154;941
346135;1006
705058;893
995962;1012
497043;1153
681281;881
201553;1020
535789;1104
167913;1055
630138;921
770221;822
851426;976
933990;1111
939281;1029
423019;950
362750;1100
568372;947
261491;1084
369875;997
81190;862
668014;1023
502224;901
831195;988
57495;1211
736657;1091
843173;963
473509;1054
461272;1055
850994;1005
604725;1074
956510;933
246440;959
67007;920
105137;1045
330417;1043
752834;1047
449775;833
61900;966
90575;1193
389536;997
264450;1056
115977;986
183377;948
562775;952
942365;898
846394;919
953063;1080
299999;1041
771595;854
342552;935
577506;1054
125727;1079
756007;1042
474473;959
789635;1019
761253;806
316801;991
631378;930
558370;1001
53659;959
60856;1090
879384;857
59087;1003
260778;1065
644430;1173
959750;1013
782616;798
558740;1196
939607;1209
744021;1135
342552;849
334109;987
323174;1053
241949;1067
355586;878
205878;919
181055;1071
539249;1021
350783;954
226594;1077
188215;1100
49274;1109
706732;976
825675;1117
357617;814
456022;907
25615;982
864431;1062
880530;1089
292533;949
885594;977
903041;1138
558202;1096
309008;1010
309008;1116
58067;1036
810233;1137
814216;1060
480480;1135
59553;1166
414451;983
609279;984
894616;1030
570327;1026
85989;944
877674;1001
524272;856
473509;887
732405;945
276954;942
886556;1027
113290;1022
325630;1053
810140;1264
739410;1029
193794;941
764648;1098
672853;1056
502224;854
832203;981
591366;968
776818;988
492674;846
194417;952
518072;1151
171450;886
199517;1152
243775;787
695215;1043
98671;1056
782420;953
662062;1029
976651;907
857181;924
524191;1022
735170;1021
121511;970
434949;1203
367101;915
687593;1188
22986;999
260764;1220
269691;1063
757086;1038
63203;1085
938844;1122
22986;1116
412874;926
540140;888
369154;1047
797926;1082
309702;820
112976;1112
645121;1025
88242;1017
268219;1139
714176;1107
99223;838
712335;1018
885594;1010
323805;1025
106778;1128
740631;981
522918;929
495795;1022
126638;1006
228353;964
686136;972
672674;910
57495;1182
937892;1046
760502;1010
612878;1003
297442;1004
171450;1005
127461;809
488022;991
573821;1017
546859;1057
643009;931
169343;976
497100;986
849392;1186
589738;1066
67376;948
121511;869
767833;880
415961;1175
98951;1105
251874;1220
821226;973
892875;1074
639736;913
892111;1068
798098;928
647127;1041
950897;939
622885;922
727571;1112
739410;1079
474473;859
96762;1053
218214;925
942295;979
701888;1018
148619;1092
838354;883
433404;916
864431;1050
727571;995
695071;1031
953082;1138
21644;1011
498705;1201
91224;1067
887191;1131
314973;756
371850;953
711530;1229
827155;1106
227483;1154
867517;981
683628;1091
873887;1056
232111;968
27738;1020
185032;1049
893190;958
823290;1082
893792;966
856806;754
43741;844
903600;1009
681281;1218
791441;1254
547626;1083
325388;1091
879484;1104
802254;1062
535668;966
888795;958
99223;1029
370433;879
299999;1037
330290;1055
94782;862
232344;1102
909511;768
700653;841
322910;1128
936694;1005
539249;852
76395;1015
894616;1260
498705;984
113290;984
287265;925
606387;1124
645121;915
761569;1170
687507;1048
259147;957
40909;983
850994;1222
939281;1016
133764;1017
647127;972
98285;806
54034;1017
788787;916
333256;1112
729846;985
429872;1102
396170;942
601934;987
343811;993
559527;911
468495;1079
185032;1041
264473;1053
916469;1039
805807;828
533426;1042
764629;1079
747517;1011
395396;944
85767;795
96762;936
628050;1090
643357;1173
207156;996
916469;987
297283;990
452330;1168
84106;1111
960629;905
854041;911
713623;862
903041;975
243440;1030
622885;931
581264;1044
297283;1111
414451;910
802254;799
178545;927
890720;909
42869;1084
250181;929
59553;1072
996175;980
32884;1211
718419;996
506404;1022
287265;1035
243440;864
881554;1078
762946;815
351489;1000
240521;960
75119;924
604863;867
662062;1010
278170;1130
447844;1010
259361;1266
656956;1002
622169;972
67817;1012
693895;895
156891;897
810515;881
35119;1043
481644;1044
93823;1047
606891;1115
368659;1022
996175;946
849392;980
395396;1043
104353;1066
806515;1067
31624;1070
750013;1083
936319;996
367675;1112
126638;995
132974;910
481860;907
585148;1088
669328;975
772067;864
897100;1141
25520;1058
226797;792
645121;903
667675;785
808855;1082
223905;919
256652;1122
570327;955
164412;916
389536;1027
638854;1012
969910;986
896813;1114
884329;1089
357617;1002
25011;1007
719749;875
335674;1021
93823;1014
776818;964
262922;879
622169;799
450532;806
585509;1013
106778;1121
955762;983
266123;1232
521943;867
517134;952
719749;1035
261491;942
577200;903
274478;1103
531020;865
961074;998
543655;1080
936694;1059
664954;933
367675;1052
980505;1002
506284;1044
592304;1208
514137;1253
570327;1223
421895;1002
916208;892
95867;1033
100160;1089
501832;1014
115497;1011
969910;1039
313656;976
56017;1099
245095;1020
884028;946
643357;1040
734172;1014
806515;967
454612;1003
952609;1172
971518;823
788787;928
377851;950
228353;898
473509;1092
541389;995
702443;1023
81364;1133
285186;1194
370976;930
978240;1120
756007;817
518072;902
315915;1022
793862;965
278379;973
309475;858
274919;879
540270;1105
798997;975
155631;909
716881;1032
452216;1037
325630;962
608335;1031
342552;1089
427238;731
48660;1166
321240;1045
486619;922
707809;931
601224;989
349197;956
480523;990
700639;1036
823978;985
604815;837
825675;1051
603819;994
771595;1068
41144;1000
472116;926
75555;1040
909511;900
817322;1040
430009;1089
286321;1076
321500;883
85936;1098
843173;1048
827155;911
915796;1041
271964;1075
644430;1028
241305;1093
927199;1009
113290;1013
313656;1007
565793;1014
704888;1047
731179;1074
657227;807
627956;1023
806515;1006
681281;993
31226;941
923612;1055
689347;884
678543;902
807234;1231
325630;1007
185032;1100
421939;960
40909;894
600142;1155
43280;879
393651;1183
707156;775
217149;1059
59087;976
553977;1098
517134;1086
798997;945
858704;924
263294;962
997361;1003
117476;849
402498;1086
27738;1111
278816;987
862680;866
695272;1033
415053;1073
678460;904
939281;945
529784;953
859074;1085
562680;1098
177386;964
880530;894
831195;900
969910;892
299999;838
742730;1066
547626;941
762946;999
711786;1028
127430;1190
408754;1054
683628;968
902852;933
521893;1056
990644;984
287692;1041
485095;899
201553;903
321240;1043
621351;1062
823909;979
169900;1150
721814;992
483823;1123
613699;1031
153239;1010
369875;1059
132974;1088
200439;891
67376;946
652329;888
501715;985
732252;1071
567839;996
923605;1016
56017;845
946147;951
711786;876
695215;807
750533;797
187017;892
240469;981
252614;1004
182141;1008
206432;1071
794468;1104
880172;1017
85936;1021
725681;967
758673;1009
334109;1015
108048;1110
558370;1125
761253;1079
263139;862
125727;1052
451947;1128
613699;1144
392883;1004
471217;924
929619;1092
838354;947
793660;736
725681;1106
179874;979
551197;1199
942295;1045
840822;1112
720296;1020
720386;979
864431;1003
109941;1077
246952;1008
909511;1087
938844;989
836101;972
400965;1051
171859;1097
674552;991
493369;978
225061;991
658294;864
399386;997
558017;980
260778;934
325630;935
612878;902
427342;1043
496121;953
152304;848
109941;886
333303;1036
400965;860
608335;1052
554166;1032
429872;1075
867650;1049
268480;1065
400180;898
538282;926
767833;987
63977;1133
558017;964
349197;972
998306;1176
367675;942
791441;1154
31741;794
625455;1071
587880;896
613699;868
601934;921
77143;1018
313656;995
529685;1054
255537;918
923605;1011
543655;1150
565793;936
502825;824
392883;1074
123585;1096
825602;821
892103;1023
461107;974
674552;1128
521365;1080
713598;967
893190;1026
481644;1150
728074;1014
527041;1038
351489;928
56396;1131
751289;829
619092;1098
555929;880
167913;877
31624;941
298578;1192
981078;1003
961213;994
370433;1061
988395;914
783426;1075
565793;987
624194;969
567839;1069
155631;1013
420492;1036
874214;1057
415961;1020
184556;917
690872;1010
116825;1002
483070;1066
736657;1056
943969;1116
173662;1015
407519;1111
703732;989
988395;966
479299;1002
180800;1004
568063;948
54337;1010
213347;1101
435454;872
435454;985
253028;1164
828190;986
127461;988
150732;961
300286;1138
856070;949
41258;1006
150103;1095
898890;986
561671;1016
141325;1056
225389;1063
838829;988
209281;1043
594652;1234
319731;946
856806;972
735170;1144
890720;1024
49274;935
784089;932
24990;953
188512;1007
255569;1030
482848;1081
225061;1093
412382;1114
748212;1091
398038;905
804148;959
562680;1168
375733;1021
678543;926
386749;968
216972;1079
704405;857
402187;825
302155;828
784132;921
903600;1110
135575;848
894616;1065
402187;1104
118523;1161
816693;973
964951;1299
144136;830
667675;1063
791441;974
879384;980
208455;894
959750;970
361039;1076
548594;877
556733;1009
782616;944
474473;1104
761569;1074
683628;1191
286321;1029
82288;1087
639629;1016
649186;1051
425230;910
937038;997
774744;1122
297283;1061
529784;969
252087;1080
10906;1000
952911;1190
335465;1077
144553;1073
772067;980
527041;976
67817;999
700013;892
232111;1093
684152;1044
362834;886
737288;834
446075;797
335235;995
217149;981
857794;893
30155;1011
130259;996
560583;1122
562260;893
529685;1199
686365;990
659357;1106
171450;1265
609767;1046
438086;1075
857181;1008
30284;930
955762;1105
336883;1037
377851;1060
826894;1067
469359;987
712269;934
510000;936
774162;876
296999;956
786802;973
912547;1000
625009;1021
474980;1077
48597;839
643387;1033
316268;931
183152;1094
502224;1112
339266;920
105032;1098
942365;922
346135;979
718435;1010
67817;931
334993;921
125487;986
235154;1239
791639;798
236339;915
287692;849
260778;1116
877674;960
896813;1065
562260;1045
67817;890
91224;1057
774162;1044
321240;1060
128750;1061
479299;945
386749;1108
886677;770
990644;994
415053;909
808210;1019
10906;1245
764629;1037
358002;923
480487;724
395396;971
871082;890
473509;1088
468495;933
729846;975
311607;893
907117;987
100160;1044
144553;1047
521943;926
67629;1117
896256;977
94782;1057
67817;1023
15736;1125
765771;1113
792338;966
897100;1000
401188;941
916208;972
483051;966
504470;1207
500669;1138
657709;1177
939607;1067
765771;856
638854;1086
893792;942
657227;1023
312980;1090
109125;879
806515;1020
273823;978
220403;1074
49098;1113
335235;1033
667427;1009
689347;977
269021;952
303958;1101
990644;985
646292;1052
167720;865
155823;1044
704405;1096
624387;943
637137;1093
359075;1086
461053;982
309475;875
874214;1030
689908;1060
277835;961
270701;1004
511971;904
119048;1240
369626;1083
407066;1146
979873;1182
603993;952
514137;1134
231820;945
117101;896
961213;1189
782616;1084
613718;1119
587655;1086
825285;833
609346;954
232434;1014
884373;984
116454;1249
591366;1041
890720;1137
442711;920
984893;1097
251209;887
945083;1046
42869;937
429189;1116
639629;803
716881;1179
48635;965
849392;1142
864431;866
478443;1070
698437;1106
737660;1037
28924;957
177358;964
884895;1151
514137;983
450532;984
210137;1081
550204;1166
802254;826
255569;1294
177358;1077
117055;959
413151;1005
268480;901
548594;1032
188029;889
755837;988
787985;871
70492;896
850232;1063
258564;1059
558017;1023
24357;1050
708399;950
205476;1123
269691;924
739410;979
969910;1145
867650;1103
667614;1015
15736;975
795939;1009
775004;997
318579;1062
54337;1001
766586;872
61900;918
907723;1000
732405;1068
764648;916
554166;1013
842273;859
971729;1036
268732;983
42759;886
690113;1157
335466;1086
613699;1075
961074;811
826894;1037
927241;1014
386749;1035
775004;922
209281;871
908790;1023
339266;1081
91224;985
746878;1038
597365;1071
278775;1022
24357;833
755837;1050
398038;906
235154;1000
722634;936
976058;1088
914360;972
51967;990
171014;1099
961659;974
628050;914
732637;739
58067;949
847711;919
762946;965
333902;1044
558017;1014
859074;961
539249;945
614797;910
585148;970
678952;942
643009;949
766586;1153
853580;1091
105137;976
811399;996
56017;948
78575;1027
524191;1003
27940;787
352871;1224
11769;982
968719;967
44503;979
881554;943
755837;994
868381;1066
737388;1110
819909;993
231820;1043
259361;1060
225061;920
758729;921
41144;887
470527;1063
46418;857
851490;1050
810140;1059
276446;940
691125;1057
923605;909
368659;1013
35119;1044
288517;1083
212749;838
130259;970
243449;1259
491796;1125
250181;1070
288416;1084
811399;992
359075;958
401294;940
305622;1065
550204;1124
560583;988
859106;1043
629642;851
56017;1046
10768;946
496121;1020
95867;1029
779336;938
452330;959
386749;923
939607;1002
321500;890
269834;1010
495670;816
319958;1038
472526;1031
609767;885
996175;1089
450532;938
731179;965
681281;953
32884;1023
470532;980
531491;1067
198799;1011
776818;982
721814;978
463039;851
240521;1145
178249;1101
319958;931
873887;992
202563;1086
653260;904
540063;1049
10451;1122
776818;993
131009;1042
922231;856
173662;1011
787985;1147
521943;1042
409672;1083
107820;1106
791627;974
865341;780
199517;940
144553;1039
469235;1046
555929;954
747517;1131
690113;1163
625009;1108
712335;1012
893792;1051
429503;1042
67007;942
433516;1069
430009;852
895504;943
601224;941
953082;977
397011;994
335465;995
150103;836
810515;1123
810140;1163
880172;1010
281764;922
721533;929
867517;1113
833941;1032
624168;1081
413151;977
325630;1180
164326;1096
328044;1117
524272;1112
794468;1111
308231;816
763175;1035
263294;1062
316239;1267
862680;1075
321240;987
348814;1079
923605;985
288078;1149
758020;973
558017;918
880702;880
558017;990
249008;997
587655;972
905113;1048
86830;1008
41144;902
798098;908
182120;1062
521943;976
432134;766
942365;959
182141;1056
923982;1071
839750;1079
965726;1059
305622;995
240469;1064
270701;1085
952911;973
356031;952
952609;767
199517;1034
946147;1080
942365;909
800879;1034
486497;849
460505;825
711786;940
120337;1042
278379;1063
231820;1143
182229;877
893190;961
243440;997
923982;913
25011;1001
284926;1047
110388;963
899101;986
771355;1017
32007;1035
266123;883
884028;1165
585148;881
653876;1180
971729;934
179874;968
183377;921
827530;1088
569069;951
772804;988
401294;876
984893;977
629526;1030
218428;963
243166;972
155338;1033
700653;991
791627;917
56396;957
617261;895
470532;884
617261;1043
840672;1129
725592;1037
765771;919
486497;996
499230;1061
672930;899
606387;1030
895504;1030
712335;1040
322097;937
682251;1209
236339;850
108048;1075
915796;1108
350783;1031
186078;1177
700013;833
840672;954
500661;921
343811;1016
25520;963
316268;972
991654;876
990644;1000
303958;1041
884262;1036
85936;1103
117517;1195
859224;1106
609767;1015
298578;1111
35041;963
850994;997
287265;1042
784584;980
263246;1158
995962;881
985956;949
695215;891
133764;1123
657709;910
793660;1017
884262;961
688097;960
732345;1051
513258;1087
502401;912
747517;1071
601224;913
936319;1065
70492;1102
213880;1002
809720;982
585509;1040
540036;1041
500661;1062
647127;953
486972;1005
117887;854
823909;870
402683;1007
231443;1015
89353;1048
690113;995
857794;1002
525671;1061
808855;773
761253;814
294742;790
368659;881
602123;733
653181;972
205476;908
700013;1140
930392;746
263294;827
740631;942
540036;912
707809;1029
201482;1145
955762;1097
720278;1068
652329;961
91916;1091
81364;1002
657709;1086
356686;1012
781511;1066
27053;1109
859074;1183
721814;1164
964086;1158
96762;994
934526;1062
170255;969
339266;949
560583;1025
955762;1084
41258;907
936694;877
362750;952
399688;997
763925;1096
658294;955
912065;1146
260134;1123
538282;1101
289408;868
188215;1084
198467;1173
268794;995
764629;1034
288416;961
274478;1039
614797;1107
521365;1092
954233;934
678543;1086
56396;919
30259;996
465698;1054
644430;821
833783;950
95867;1206
956931;1053
782420;1037
193507;1058
76395;929
392963;996
902747;984
89607;1048
220403;1033
252087;1118
361934;767
915796;1066
144553;1211
540036;1063
884262;1113
694624;934
953063;1088
497100;867
333303;957
882737;1028
888795;981
69778;868
597304;1147
721533;1106
837590;893
867650;1075
489981;1025
728074;1163
195583;986
700653;944
495670;709
55972;1173
562680;943
739410;944
600789;953
821226;1227
668014;993
462669;1126
761569;1045
234201;1028
547626;870
220690;1328
150103;970
210137;913
42812;1094
91224;927
864296;864
887674;1137
233683;857
380161;935
359075;1011
377851;1124
558740;985
268732;1001
782420;1063
187017;1041
781511;942
497649;938
868381;885
514672;1088
393747;1041
251874;1044
177358;988
629526;1256
522126;1084
21644;902
660890;1044
243440;888
903600;1041
489981;920
915921;974
241949;815
606387;870
786802;1031
171859;966
840168;959
864296;879
639629;1085
573595;1161
580721;1074
810701;1105
336797;944
396749;1050
725681;1072
318579;1150
575054;893
903041;1010
193507;860
544419;895
220852;987
671439;1047
178545;1036
326572;951
170255;1075
846672;1123
786591;1029
469359;1115
243166;950
179815;1038
331587;1035
792338;1069
667614;975
991654;1159
859106;929
440040;1054
238615;1014
25520;874
795605;1139
629526;1088
446075;1130
375733;1023
422599;1021
946147;1019
480487;986
617261;891
431572;986
85936;1038
586552;888
48660;982
221679;969
758729;862
738005;848
654870;1055
339266;1239
985956;1070
435318;1066
370332;940
308231;992
75555;1113
984893;872
170255;975
857794;1075
247096;1105
772067;1052
112614;988
848979;1119
402187;1213
786591;1010
201482;871
803674;1199
635726;822
506284;767
316239;1052
498389;1026
367675;1062
96228;954
627956;1033
731433;1011
165784;917
88242;1054
611717;1027
232434;1117
504241;1176
833941;1120
378768;913
234201;1007
504241;1062
882151;1136
409672;976
289408;1152
613159;880
589738;935
688097;1051
763925;946
859106;1125
60306;876
748212;982
727571;983
737388;1000
802254;973
177592;868
808210;1073
570327;1110
964086;834
98951;977
32870;1122
42869;1064
69739;905
546859;903
591366;1124
608335;1071
684152;1128
115497;1083
548594;1052
130361;962
857794;978
982103;1139
336883;1021
722634;1004
854041;886
836101;1013
178249;1001
109125;929
193507;1058
513909;960
256652;928
279598;912
43741;1044
126121;980
325388;937
263294;954
475841;1006
414451;906
133711;985
790859;980
700013;1025
527041;1087
54278;1178
48258;928
599039;1090
292533;974
333902;979
342663;863
586093;1032
335466;877
505122;989
695071;1169
187017;1149
118523;1018
273823;968
864354;877
200227;1019
358970;1053
493369;1055
305578;926
216972;1086
278379;999
461107;1069
991337;938
177592;1042
395396;871
902747;950
792072;779
461107;969
356686;1023
892875;1101
658883;810
86830;925
282080;1088
468126;977
711786;918
548594;1044
707809;956
426046;986
12629;936
839750;971
333256;1194
362386;1137
691216;1091
112976;984
268219;1096
98285;1022
113290;1022
498389;912
592011;1164
938844;1143
183377;974
678027;986
488680;805
558017;968
644092;992
550204;1024
181055;819
887191;969
396170;971
113290;980
732345;834
368659;1162
240521;881
935051;1125
959750;996
170602;881
810233;1025
879384;1029
548597;841
180800;938
810223;904
668068;953
333182;1070
937892;1117
32884;1099
745671;1154
259622;1000
396170;1238
245095;1043
115977;913
545018;1174
928008;1107
827530;1082
460939;904
623679;1036
11769;1064
389555;1103
454752;1057
308231;1170
611717;970
370976;1016
604725;964
294060;948
600789;1019
790859;1036
193507;1081
557495;1014
34822;986
429927;1003
961213;968
737288;865
288078;947
11181;967
934329;1009
22986;1065
678027;1013
120228;825
954233;1124
562260;879
461601;991
59087;1110
524191;1222
508906;816
170255;1142
647932;952
169343;936
764629;868
205476;1016
744021;924
228353;1063
336883;1016
54337;1018
39737;1037
274919;1067
210882;1111
933037;1121
369154;1101
913411;899
920937;1057
40909;958
59087;942
380161;953
746878;725
623618;1260
67007;1047
285186;1021
819909;1092
500366;931
771595;957
950897;1128
263294;1014
413007;1046
790859;899
420492;950
402187;998
683628;929
195508;1182
318579;926
369626;923
472526;859
886556;890
621351;902
413699;991
722634;1063
856070;990
259361;861
46397;1054
188215;833
960788;826
173662;971
719749;895
179815;1050
721814;975
870704;1064
844792;911
24990;1024
415053;926
184556;993
43741;920
125430;1198
738708;945
241949;888
210137;1184
580721;906
360043;1002
898890;954
993933;1034
241949;1078
933037;970
260003;928
939607;945
477781;846
358970;1070
862680;975
522126;925
299999;1089
249008;1083
96762;961
67817;934
790859;1058
34573;1059
853746;1087
220690;836
609767;906
375733;1118
125049;1084
441849;924
713598;934
849495;915
997128;993
805807;977
695071;1074
884028;893
729228;950
800934;1165
311607;1112
274919;1019
201482;1012
226594;962
447799;1058
714670;1144
352871;1088
887191;1027
566577;1028
497100;1071
905113;779
573821;816
664954;1124
803674;1118
371850;1057
624387;1098
362386;994
956319;1100
325388;982
899101;1106
32870;948
441849;980
863182;1071
141967;1045
869721;902
956510;961
75658;965
915796;1243
714670;1240
274478;967
561671;1125
736657;883
577200;819
770221;973
707156;1109
460939;1051
48597;830
272870;953
936694;1041
183152;955
321240;1079
309096;972
25563;937
185032;1190
735969;904
266327;1106
568372;1038
927199;834
112976;1004
268219;1130
718690;975
382467;1126
22986;1057
260134;988
721814;944
639736;1062
155631;982
176024;903
540063;1209
330417;1013
247096;1058
761253;1103
370976;827
360043;1040
562775;1046
800433;1171
37460;1028
390597;936
956319;1076
325630;1118
882151;1045
456022;1069
543655;1010
708945;1066
927241;1023
213071;943
494400;1109
961213;892
460939;865
589738;870
466314;1110
789635;973
453872;850
716098;1141
10906;975
502224;1156
933728;1113
961659;1054
750533;959
116454;951
737660;1062
263246;1140
998306;857
466314;1007
461107;1011
504470;956
624194;863
729846;970
445965;1162
287692;969
299999;969
895409;851
971518;1024
758729;986
529939;1006
683628;1183
153239;978
24990;1234
811399;893
63203;984
120228;1058
333256;1189
54034;1041
452216;1051
948786;974
504703;1230
511971;1086
933037;1114
852968;922
811681;1030
638474;964
907117;1091
673225;996
469357;968
49274;1118
400487;1123
683628;1057
851426;1101
470527;1023
611577;909
609207;974
256652;1118
54278;978
317707;983
337004;1068
85989;824
334993;982
586552;1074
396170;1037
557495;1049
63144;996
869475;1230
952911;798
888795;1121
198467;921
249914;1003
113290;965
832203;927
466314;984
987201;956
98671;844
337004;1025
853580;1029
333902;1145
782351;1040
27940;883
98627;992
45472;1125
656956;1055
454847;1081
241424;844
912065;1023
262922;852
309702;971
609767;877
772595;952
112976;1050
892103;936
604224;996
463245;970
527041;1018
241949;1026
249914;1128
785798;951
601224;1050
838542;1060
156891;872
846394;904
225061;972
485095;943
643009;991
887191;1242
466314;948
66892;928
594652;1151
864431;1121
367101;921
842935;1036
933728;886
396749;1000
81164;1179
153239;1008
489081;962
825263;1013
501832;1099
577269;1121
263294;848
819183;962
893190;1039
807234;878
554982;1169
911987;1017
325388;1188
297554;1115
506284;1110
859106;1160
48635;1173
737660;967
400906;1123
260778;1141
25011;1092
521893;1070
700653;937
512918;957
176024;1034
612878;975
399688;1065
241424;1029
117101;1013
335910;894
422599;995
377851;1165
336883;1001
790859;906
308231;937
260134;1128
469359;854
720278;921
254329;853
213880;1004
117055;1105
506284;1078
943969;912
90575;770
117055;973
823290;812
733383;946
247096;895
31624;1147
704405;1055
760502;895
656956;1176
735302;1032
995962;1010
25520;889
407519;930
805807;754
776415;875
512621;935
385857;917
169407;1132
274478;1215
483070;975
271190;1155
810140;1005
355586;978
558740;1044
220690;1090
729228;948
76395;993
559527;969
75658;873
441849;1057
305752;1099
428576;863
38583;1091
272870;1127
811681;974
508906;860
32884;878
782351;1115
62072;1089
433404;993
893190;985
529939;887
491796;993
202563;1081
343811;969
489081;1078
653260;1171
321500;1077
561671;1001
884028;1044
406390;977
521365;1092
297554;798
645121;1182
691216;991
250181;1117
521893;1207
340716;1088
264450;817
183377;1005
413007;797
545018;1028
601661;1004
940509;1009
31741;999
963670;890
55994;1068
585509;897
700485;1262
963670;1239
558740;987
301963;1018
789383;1096
481860;944
89353;1062
862680;857
709814;1017
385857;1029
809720;994
208455;1032
146633;892
760521;1029
996175;1005
286405;1015
370976;951
793299;842
177386;909
982103;1008
85989;1056
737660;1079
367101;1222
30155;1186
628050;962
758673;919
622049;1096
890532;828
117055;912
201553;1141
956931;919
171450;727
841439;1030
342552;1083
80382;925
824650;1154
241949;1032
525671;1042
454847;970
486972;933
810233;1005
478443;1009
952609;859
927199;892
587880;844
416695;1152
193507;1040
758741;1055
10906;1017
860280;999
465698;1049
653260;1171
990644;1012
978240;1302
947213;989
846394;895
573595;1050
923612;876
577506;983
781511;1008
803674;860
434949;928
232344;993
700653;978
708945;1065
984820;963
298578;870
819737;970
864354;1042
577269;1152
24357;915
634561;1004
599039;1092
109941;1013
689347;1018
125049;895
844432;889
936319;1087
731433;863
25615;928
959750;1063
342552;988
149411;1129
240521;1035
412382;1049
873887;1028
347418;910
771720;1032
928008;1009
263294;1066
302155;1043
764648;931
706732;807
694624;940
838354;1191
356031;1042
334109;1015
535789;966
123585;970
687507;1189
918240;861
688097;1095
513909;1008
910242;1225
791627;924
54034;918
330417;887
902852;987
644092;1096
497100;885
269834;999
586093;1024
893792;963
886556;1035
98671;954
206432;1065
729846;908
475841;835
398038;1082
712335;858
10768;964
849632;950
392963;1020
810701;862
317707;1113
882737;792
672853;984
791441;1067
792072;1064
659357;1010
995962;1069
981947;928
791627;1049
435318;950
375733;799
48258;984
415528;891
964086;973
195583;995
118377;759
568372;909
823545;1031
325630;999
814216;1092
76395;987
27053;822
146955;1090
825263;1109
420492;720
874214;1034
350293;1044
531491;897
469357;975
985956;1096
874430;1189
181055;938
851490;1019
429927;978
165784;992
758673;950
480523;931
573821;1096
740631;1040
402187;953
784225;1134
68705;1167
120228;983
49098;1022
600789;1117
825285;1069
597304;998
30155;836
892103;1020
614797;992
59553;1051
809720;1079
825263;1128
884373;877
125384;1021
654870;1080
162460;931
825602;864
113290;1263
268219;1021
395396;1045
75555;1007
200227;1063
672674;1079
402912;1045
738005;883
126121;1166
337004;880
278277;1022
513006;992
504703;892
959750;1036
85936;1203
752834;954
887674;1000
721533;1020
867650;876
837590;1005
309096;1139
320691;846
619092;1013
969910;1094
719749;1023
624194;1079
120337;943
968719;967
368659;867
56017;1045
367675;1050
898890;1012
